year,nace_r2_code,nace_r2_name,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q
2018,F,Construction,731870,338.35,298.8,4974790,87.5011553245468,4589649,5685399.21735687,577897,496069,3113684,90.5291356546238,2958892,3439427.51411984,1861106,82.4227931254201,1630757,2257999.18860796
2018,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2038371,651.01,599.78,7762999,94.37121953017621,7627551,8226023.82235582,1082902,986589,3864645,94.84471105514621,3803476,4074707.96948599,3898354,93.9440887110555,3824075,4149653.32410663
2018,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,241890,95.98,86.06,945206,96.9574032007328,948076,974867.280679043,170248,149982,479549,95.426994219828,477121,502529.712814069,465657,98.60182217127689,470955,472260.035104755
2018,G46,"Wholesale trade, except of motor vehicles and motorcycles",880443,189.64,184.15,3845063,93.4622520297322,3769676,4114027.76682163,326807,315652,2054166,94.6757917896168,2020946,2169684.52142936,1790897,92.33150552842589,1748730,1939638.0355226
2018,G47,"Retail trade, except of motor vehicles and motorcycles",916038,365.39,329.57,2972730,94.7728267303886,2909799,3136690.2334325,585847,520955,1330930,94.8747546259773,1305409,1402828.39755096,1641800,94.6594206795311,1604390,1734428.53148056
2018,H,Transportation and storage,1240349,274.88,259.33,4974506,95.8995890103014,4811022,5187202.62655729,486179,452128,2744431,100.205492404442,2613716,2738802.96792828,2230075,91.1111309469098,2197306,2447642.75980666
2018,H49,Land transport and transport via pipelines,713581,161.47,147.5,2732673,95.3595676963528,2637900,2865651.62365403,295149,264249,1598271,101.425185130384,1529233,1575812.75099019,1134402,88.18609517346221,1108667,1286372.86611753
2018,H50,Water transport,3641,2.31,2.31,23487,92.8963737804818,22951,25283.0105677761,3893,3893,19932,101.626199062243,19072,19613.0527205807,3555,49.3458944263905,3879,7204.24675917672
2018,H51,Air transport,19812,2.13,2.13,631506,112.16485933581,599770,563015.906888749,3784,3784,423718,105.703886962488,386744,400853.754933695,207788,136.450825753827,213026,152280.500211024
2018,H52,Warehousing and support activities for transportation,356895,63.99,62.92,1322353,93.8255455700468,1291137,1409374.16560267,111170,108983,608461,95.6729814252802,586832,635979.971498226,713892,92.2219676078368,704305,774101.896237719
2018,H53,Postal and courier activities,146420,44.98,44.47,264487,90.7542276532852,259264,291432.153453433,72183,71219,94049,96.2171385745843,91835,97746.619150492,170438,87.6736365852141,167429,194400.513812774
2018,I,Accommodation and food service activities,399488,179.17,165.9,1801281,87.2144679383761,1720584,2065346.54464985,276038,250896,1100473,91.8968356715767,1073099,1197509.1328856,700808,79.1160162532739,647485,885797.886683911
2018,J,Information and communication,908446,146.04,128.9,3179690,98.9021947872683,3207895,3214984.264848,257942,225083,1378878,98.3321950587346,1393139,1402265.04572219,1800812,99.37015670712211,1814756,1812226.18507849
2018,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",160695,34.53,29.35,861230,94.946651533177,848973,907067.269980619,61835,50859,522399,96.3986574559641,518674,541915.223496382,338831,92.9655904315333,330299,364469.26053736
2018,J61,Telecommunications,150325,21.4,20.83,869370,108.806593585831,918255,799004.886881421,37288,36173,367101,104.380380044668,389393,351695.404675578,502269,111.772089775779,528862,449368.890755804
2018,J62-J63,"Computer programming, consultancy, and information service activities",597426,90.11,78.72,1449090,95.89266091031909,1440667,1511158.39965607,158819,138051,489378,96.4665315640265,485072,507303.405715579,959712,95.6352006506991,955595,1003513.34390491
2018,K,Financial and insurance activities,647305,85.95999999999999,72.98,2358762,96.5999529531684,2309083,2441783.79791088,138904,114956,997924,99.47631082585271,976348,1003177.53213326,1360838,94.71379756839561,1332735,1436789.60715021
2018,L,Real estate activities,203147,76.3,73.70999999999999,4790167,86.9922035241204,4446289,5506432.53756853,129071,124467,1313421,94.8047095813528,1274119,1385396.36458982,3476746,84.20496997176841,3172170,4128908.30691544
2018,L68A,Imputed rents of owner-occupied dwellings,,,,2901909,86.51104264827239,2643994,3354379.87009159,,,516602,96.1187328952138,496141,537462.3493665759,2385307,84.58324908134141,2147853,2820070.1981856
2018,M,"Professional, scientific and technical activities",1167175,264.15,235.25,3618868,95.5661223083624,3567866,3786768.69228096,444957,393120,1350137,96.27849035685939,1326226,1402324.64696494,2268731,95.1107446475834,2241640,2385357.20481045
2018,M-N,"Professional, scientific and technical activities; administrative and support service activities",2067065,511.77,468.75,6043118,94.5554100856382,5924363,6391086.44817551,864986,788078,2355963,96.0137218604969,2307077,2453777.39175979,3687155,93.6332324489624,3617286,3937870.03135857
2018,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",13505060,3535.81,3203.84,71339922,93.80677299597021,69056702,76049862.628858,6152864,5382373,44221718,95.3985474032079,42723993,46354707.9109016,27118204,91.2467065250973,26332709,29719652.3937455
2018,MARKTxAG,Non-agricultural market economy (Market economy less industry A),13107783,3346.15,3078.28,68005039,94.0016855645313,65779357,72344488.9222919,5657700,5147559,42398867,95.39458496750559,40997277,44445779.6157323,25606172,91.7279201705137,24782080,27915352.2203496
2018,N,Administrative and support service activities,899890,247.62,233.5,2424250,92.87778196649489,2356497,2610150.61801813,420029,394958,1005826,95.61668670850651,980851,1051935.63448431,1418424,91.1290584295628,1375646,1556500.22555248
2018,O,Public administration and defence; compulsory social security,1981729,386.77,386.77,4266811,90.76255153482531,4063386,4701069.91027333,704221,704221,1371276,94.848540288016,1325257,1445753.40414939,2895535,88.7133571789647,2738129,3263922.24584482
2018,O-Q,"Public administration, defence, education, human health and social work activities",4619447,984.83,969.55,9089683,87.6262599798368,8602597,10373240.855072,1665776,1636322,2887081,95.44384676237659,2795947,3024900.08306965,6202602,83.9718457772216,5806650,7386525.73679943
2018,P,Education,1280142,288.73,284.3,2112043,92.34711670507249,2014860,2287069.78123118,454432,444804,473236,95.5751649877778,455839,495145.365493764,1638807,91.3979373379434,1559021,1793045.93487763
2018,Q,Human health and social work activities,1357576,309.33,298.47,2710829,79.9918973570888,2524351,3388879.4860043,507123,487296,1042569,96.2447030701094,1014851,1083248.18586696,1668260,68.662174377271,1509500,2429663.80708188
2018,Q86,Human health activities,978832,187.81,176.95,2104202,77.779980710987,1961627,2705325.94732666,309284,289457,817585,96.48499540070161,799402,847370.097914784,1286617,63.6362133333393,1162225,2021831.48965895
2018,Q87-Q88,Residential care activities and social work activities without accommodation,378744,121.52,121.52,606627,88.2381690040859,562724,687488.200227625,197839,197839,224984,95.4200896650442,215449,235782.633185284,381643,84.1692766977272,347275,453423.166947929
2018,R,"Arts, entertainment and recreation",366822,82.67,70.59999999999999,1142665,96.5862338765841,1107725,1183051.61526442,138907,116671,610367,94.9873249224577,592825,642577.312813335,532298,98.3272875921521,514900,541353.283544135
2018,R-S,"Arts, entertainment, recreation; other services and service activities, etc.",603232,194.32,144.32,2050742,95.7443265718516,2005967,2141894.01443125,321709,231641,997933,94.5967812339334,969831,1054933.35712148,1052809,96.7963928588872,1036136,1087653.13345387
2018,S,Other service activities,236410,111.65,73.72,908077,94.6144210043397,898242,959765.953604841,182802,114970,387566,94.00878218375379,377006,412265.738367343,520511,95.24708055799699,521236,546484.991404072
2018,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,11888,9.02,9.02,11888,85.1804718140024,11194,13956.2504724772,16236,16236,0,,0,,11888,85.1804718140024,11194,13956.2504724772
2018,TOT,Total - all NACE activities,18339542,4605.96,4256.11,85231660,92.7118090572813,82116782,91931827.0958775,7963947,7159399,48422220,95.3853986535001,46794059,50764813.7802517,36809440,89.30254207374109,35322723,41218804.2414345
2018,TOT_IND,Total industries (A-S),18327654,4596.94,4247.09,85219772,92.7125485692298,82105588,91918271.3830428,7947711,7143161,48422220,95.3853986535001,46794059,50764813.7802517,36797552,89.3034623258759,35311529,41205067.5770248
2018,U,Activities of extraterritorial organisations and bodies,,,,,,,,,,,,,,,,,
2019,A,"Agriculture, forestry and fishing",435907,185.09,124.82,3514341,94.1536952556239,3353168,3732557.69777139,467319,233260,1920295,98.32795196111969,1865056,1952949.24962875,1594046,89.0082403923022,1488112,1790897.10455377
2019,B,Mining and quarrying,31261,6.41,6.39,258718,101.82227853843,268751,254087.812327195,11495,11455,111681,100.755755090353,114448,110843.296147053,147037,102.815118050267,154303,143011.069566747
2019,C,Manufacturing,4381466,882.62,856.8099999999999,34964320,96.2881873212941,34107425,36312159.334074,1510504,1460193,26658072,97.9020885614723,25938603,27229318.9978899,8306248,91.2292645909186,8168822,9104806.486434
2019,C10-C12,Manufacture of food products; beverages and tobacco products,491420,126.33,123.31,3831803,95.4180066285992,3646853,4015807.01105478,207577,202524,3019831,96.7720762251281,2879796,3120560.30809419,811972,90.392987798872,767057,898268.7924938051
2019,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",122566,50.67,49.2,463888,95.2052779559495,445546,487250.297420103,79549,76898,291877,98.0754521169258,282511,297604.541911286,172011,90.3734284105836,163035,190333.600290698
2019,C16-C18,"Manufacture of wood, paper, printing and reproduction",204305,55.96,54.07,1188126,97.24068270444209,1155667,1221840.45499891,88918,85872,817936,99.14668716320161,797984,824975.622890583,370190,93.1281160806659,357683,397506.162026673
2019,C19,Manufacture of coke and refined petroleum products,78906,7.21,7.21,1727673,114.875886996248,1710329,1503947.47337745,12198,12198,1455581,114.978838144393,1457248,1265955.5649467,272092,114.254428199612,253081,238145.693158285
2019,C20,Manufacture of chemicals and chemical products,123383,19.06,19.06,1640887,98.53548519375531,1644606,1665275.2018965,31015,31015,1232093,103.782864535866,1220906,1187183.45799195,408794,85.7086971650466,423700,476957.43083435
2019,C20-C21,Chemicals; basic pharmaceutical products,303866,39.96,39.96,2760169,98.2840751540474,2739001,2808358.31814442,66037,66037,1820841,102.562743145757,1798825,1775343.50598669,939328,90.9653393955269,940176,1032621.8824026
2019,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,180483,20.9,20.9,1119282,97.93165339525081,1094395,1142921.57968843,35022,35022,588748,100.232456754196,577919,587382.589497742,530534,95.4303632764133,516476,555938.363624702
2019,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,483490,84.64,82.88,2953859,95.8316537811652,2848477,3082341.67255971,147558,143959,2042408,99.03722912154019,1973344,2062262.86631416,911451,89.03705554007701,875133,1023676.0351871
2019,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",542599,106.97,101.72,2866102,95.0318590964864,2795003,3015938.05198531,188607,178404,2002835,97.65701025127809,1960537,2050887.07389932,863267,89.2659590372253,834466,967073.013398091
2019,C26,"Manufacture of computer, electronic and optical products",329138,72.72,72.03,4185951,97.1147442610086,4094857,4310314.59934622,124608,123532,3462520,97.9717900854985,3369683,3534201.0153926,723431,92.8248787921523,725174,779350.330873969
2019,C26-C27,"Computer, electronic, optical products; electrical equipment",636587,134.14,133.45,5989579,96.3743966691891,5858626,6214906.87050378,228684,227608,4822805,97.4134364175858,4700095,4950862.19864568,1166774,92.02113127239789,1158531,1267941.37810168
2019,C27,Manufacture of electrical equipment,307449,61.42,61.42,1803628,94.83567363220099,1763769,1901845.50910132,104076,104076,1360285,96.128782948771,1330412,1415065.24713303,443343,90.89535265046401,433357,487751.009344631
2019,C28,Manufacture of machinery and equipment n.e.c.,380768,62.39,61.01,1954117,95.0962698765624,1913698,2054882.91237553,108090,105474,1398404,96.3533746678477,1360058,1451328.51321567,555713,91.8819268420395,553640,604812.087751887
2019,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",830684,128.14,128.14,9970110,94.297071176022,9779876,10573085.5430165,231652,231652,8299454,95.2095720603329,8062744,8717037.394875331,1670656,89.73023984950621,1717132,1861865.07781768
2019,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",306275,86.20999999999999,75.86,1258894,95.50210168754261,1214349,1318184.60301404,151634,129567,686100,97.6566879849473,665461,702563.249027814,572794,92.8872454207923,548888,616655.1687534309
2019,D,"Electricity, gas, steam and air conditioning supply",245403,31.58,31.58,1610450,102.093876245439,1558998,1577420.7613867,52413,52413,922924,104.29634283334,911467,884905.429018529,687526,99.22756532738489,647531,692878.0301437631
2019,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",488369,80.36,79.34999999999999,2382077,100.727744872182,2316976,2364866.80310647,137008,135073,1365604,102.161975355186,1338941,1336704.7722523,1016473,98.8116866634288,978035,1028697.14537138
2019,E,"Water supply; sewerage, waste management and remediation activities",242966,48.78,47.77,771627,98.01933328739889,757978,787219.188420248,84595,82660,442680,98.069192190344,427474,451395.581132957,328947,97.949152750642,330504,335834.451613308
2019,F,Construction,890118,356.36,311.16,6168009,94.12635620577851,5733866,6552903.19165817,618719,523259,3828231,96.17479297002311,3603506,3980493.10196408,2339778,90.52509343651271,2130360,2584673.38853501
2019,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2289228,654.48,604.48,8424583,97.3268799214359,8168742,8655967.40263376,1104874,1005017,4294144,99.0787673319706,4110637,4334070.87677238,4130439,95.6186022371534,4058105,4319702.34176367
2019,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,274734,97.36,86.45999999999999,1038695,98.371566385565,1023763,1055889.45887967,181853,155818,537117,98.2443654078122,521714,546715.323337301,501578,98.5093183355105,502049,509168.075137509
2019,G46,"Wholesale trade, except of motor vehicles and motorcycles",990192,191.68,186.4,4093052,96.5178168432036,3963474,4240721.69664726,327698,317502,2274161,99.29082939677259,2168458,2290403.87094795,1818891,93.5595807625693,1795016,1944099.1346636
2019,G47,"Retail trade, except of motor vehicles and motorcycles",1024302,365.44,331.62,3292836,98.08922999636521,3181505,3356980.1701186,595323,531697,1482866,99.04260076327429,1420465,1497200.1831255,1809970,97.2895060006195,1761040,1860395.91977009
2019,H,Transportation and storage,1283205,278.46,262.36,5372773,98.8603544807854,5211864,5434709.42241489,490802,457803,2901099,102.892195790899,2825346,2819552.03472934,2471674,94.3621684278401,2386518,2619348.45413193
2019,H49,Land transport and transport via pipelines,707682,164.44,150.67,2838609,98.7242719182922,2741864,2875289.88043522,299488,270723,1596993,103.988443117951,1557628,1535740.84976787,1241616,92.4589919111507,1184236,1342882.90877446
2019,H50,Water transport,4405,2.26,2.26,29957,97.56675908361299,28523,30704.1048420265,3926,3926,27193,104.17374966449,26528,26103.5050457337,2764,68.3669434559114,1995,4042.88953152111
2019,H51,Air transport,29590,2.16,2.16,741330,112.210571221892,741028,660659.679322058,3273,3273,480745,107.367287639222,473297,447757.422740722,260585,132.808820902551,267731,196210.611787003
2019,H52,Warehousing and support activities for transportation,388702,64.66,63.28,1470968,97.1360347823961,1420836,1514338.11694626,110948,108404,694286,99.2506810992935,669259,699527.693220981,776682,95.3024670068269,751577,814965.2620685711
2019,H53,Postal and courier activities,152826,44.94,43.99,291909,94.7451507620991,279613,308099.145604793,73167,71475,101882,99.38555175959399,98634,102511.88245797,190027,92.0568581955833,180979,206423.512299616
2019,I,Accommodation and food service activities,460592,182.44,171.6,2015462,92.7952240648232,1894251,2171945.83052257,282267,261499,1214157,96.68432034052189,1154036,1255795.14415961,801305,85.64546706541969,740215,935607.017459463
2019,J,Information and communication,1012643,155.53,134.88,3477903,99.9549991724642,3441271,3479468.78974924,271848,232146,1482564,100.460718405141,1451152,1475764.87958315,1995339,99.6308005269194,1990119,2002733.07997849
2019,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",172525,35.99,29.76,883594,98.2067464253425,854262,899728.411908763,66199,47956,530569,99.3304434137943,514909,534145.405744074,353025,96.7110282275155,339353,365030.758611622
2019,J61,Telecommunications,152917,21.23,20.55,908075,104.851434552533,942329,866058.72764195,35496,34465,369251,104.009692476323,370567,355015.952079713,538824,105.333135992501,571762,511542.730521534
2019,J62-J63,"Computer programming, consultancy, and information service activities",687201,98.31,84.56999999999999,1686234,98.3154566100707,1644680,1715126.0423758,170153,149725,582744,99.3771920140629,565676,586396.121876271,1103490,97.80546463779559,1079004,1128249.84175125
2019,K,Financial and insurance activities,693180,88.69,74.81999999999999,2648547,97.94816321263509,2612091,2704029.26724648,143109,118200,1048463,97.9111709730319,1065223,1070830.8251045,1600084,97.9721812516832,1546868,1633202.38414362
2019,L,Real estate activities,227357,77.73,75.06,5586457,96.6328319248527,5029121,5781116.92343277,130434,125883,1513165,99.50155185870651,1441738,1520745.12581343,4073292,95.61048556740231,3587383,4260298.41374298
2019,L68A,Imputed rents of owner-occupied dwellings,,,,3389646,97.0052123501078,3022949,3494292.6445707,,,580997,100.314165770167,556698,579177.42278906,2808649,96.3262287370832,2466251,2915767.63340963
2019,M,"Professional, scientific and technical activities",1327426,267.43,234.99,4119782,98.31567028631559,4004566,4190361.50392134,447221,395286,1578931,99.1377246783091,1533393,1592664.1499222,2540851,97.7925182286132,2471173,2598205.92211375
2019,M-N,"Professional, scientific and technical activities; administrative and support service activities",2347126,519.64,472.29,6768795,97.9751788525888,6532534,6908683.4841957,871227,792215,2649608,99.1223982875381,2566511,2673066.88072046,4119187,97.2492579775115,3966023,4235700.18493359
2019,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",14985464,3598.76,3250.37,78241804,96.8078575031969,75816275,80821749.4095623,6242389,5470861,48536414,98.4007460744654,47055572,49325249.9968544,29705390,94.2438369306745,28760703,31519716.2673366
2019,MARKTxAG,Non-agricultural market economy (Market economy less industry A),14549557,3413.67,3125.55,74727463,96.93908763753601,72463107,77087029.4131638,5775070,5237601,46616119,98.40395105913041,45190516,47372202.5368561,28111344,94.5489601012918,27272591,29732049.9029115
2019,N,Administrative and support service activities,1019700,252.21,237.3,2649013,97.3249866455629,2527968,2721822.10478707,424006,396929,1070677,99.0928309012171,1033118,1080478.76951596,1578336,96.2185326724971,1494850,1640365.90058201
2019,O,Public administration and defence; compulsory social security,2133017,362.82,362.82,4792841,97.6849183195733,4453200,4906428.83512515,660296,660296,1626647,98.23253085192979,1570611,1655914.7829062,3166194,97.4414664108879,2882589,3249329.1784515
2019,O-Q,"Public administration, defence, education, human health and social work activities",4957755,967.09,948.5,10021731,93.02297167977849,9440322,10773393.7317104,1618651,1587362,3275995,98.3317304276147,3179783,3331574.64610223,6745736,90.479733940776,6260539,7455521.48110367
2019,P,Education,1343098,289.83,283.22,2311487,97.91713558969219,2179998,2360656.26928259,457579,445765,535112,98.63820805782071,518495,542499.717438422,1776375,97.7169532277036,1661503,1817878.00512018
2019,Q,Human health and social work activities,1481640,314.44,302.45,2917403,83.13441134957451,2807124,3509260.42855169,500776,481301,1114236,98.3236219064182,1090677,1133233.27436056,1803167,72.1311913419643,1716447,2499843.64108369
2019,Q86,Human health activities,1064342,192.46,180.47,2233467,80.2199828765602,2165533,2784177.8568275,314785,295310,850803,98.3601673433357,834583,864987.344958646,1382664,66.1087954260703,1330950,2091497.79706127
2019,Q87-Q88,Residential care activities and social work activities without accommodation,417298,121.98,121.98,683936,94.0618873331741,641591,727112.775844533,185991,185991,263433,98.154585740906,256094,268385.830383281,420503,91.8124741806665,385497,458002.034856989
2019,R,"Arts, entertainment and recreation",394602,85.90000000000001,72.05,1233865,97.755947589356,1219101,1262189.18687496,141987,118399,640684,98.3564275680819,618738,651390.067574914,593181,97.1510216005989,600363,610576.183582143
2019,R-S,"Arts, entertainment, recreation; other services and service activities, etc.",672369,208.68,151.41,2246276,98.8666499862608,2175336,2272026.00706321,333217,240741,1062496,98.33423669783021,1022113,1080494.48053879,1183780,99.3612110914311,1153223,1191390.47018126
2019,S,Other service activities,277767,122.78,79.36,1012411,100.172740574675,956235,1010665.17117527,191230,122342,421812,98.3056273455062,403375,429082.252349089,590599,101.748780035583,552860,580448.237112483
2019,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,8941,8.15,8.15,8941,92.2478922588416,8256,9692.362373887239,14670,14670,0,,0,,8941,92.2478922588416,8256,9692.362373887239
2019,TOT,Total - all NACE activities,20179517,4651.73,4282.07,93858933,96.372228279776,90293974,97392095.9132752,8006144,7198776,53325574,98.4281591539354,51677093,54177152.614022,40533359,93.7344473130171,38616881,43242756.7046326
2019,TOT_IND,Total industries (A-S),20170576,4643.58,4273.92,93849992,96.3726282989943,90285718,97382414.1319796,7991474,7184106,53325574,98.4281591539354,51677093,54177152.614022,40524418,93.7347765205584,38608625,43233066.2154104
2019,U,Activities of extraterritorial organisations and bodies,,,,,,,,,,,,,,,,,
2020,A,"Agriculture, forestry and fishing",453523,188.65,128.94,3664212,100,3449991,3664212,448255,237040,2023028,100,1989202,2023028,1641184,100,1460789,1641184
2020,B,Mining and quarrying,30973,4.82,4.8,202823,100,206519,202823,8455,8420,97783,100,98522,97783,105040,100,107997,105040
2020,C,Manufacturing,4412934,851,824.83,34858952,100,33565053,34858952,1365437,1322618,26427903,100,25873469,26427903,8431049,100,7691584,8431049
2020,C10-C12,Manufacture of food products; beverages and tobacco products,507829,123.98,120.93,4065414,100,3879137,4065414,202433,196868,3202461,100,3099088,3202461,862953,100,780049,862953
2020,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",120280,42.47,41.03,414706,100,394822,414706,60667,58045,260165,100,255158,260165,154541,100,139664,154541
2020,C16-C18,"Manufacture of wood, paper, printing and reproduction",208655,51.92,50.04,1214757,100,1181238,1214757,80705,77447,830059,100,822976,830059,384698,100,358262,384698
2020,C19,Manufacture of coke and refined petroleum products,71970,6.53,6.53,1278754,100,1468980,1278754,11026,11026,1097021,100,1261342,1097021,181733,100,207638,181733
2020,C20,Manufacture of chemicals and chemical products,134545,20.66,20.66,1672909,100,1648409,1672909,34724,34724,1187222,100,1232133,1187222,485687,100,416276,485687
2020,C20-C21,Chemicals; basic pharmaceutical products,330144,46.65,46.65,2866326,100,2817142,2866326,77912,77912,1808843,100,1855199,1808843,1057483,100,961943,1057483
2020,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,195599,25.99,25.99,1193417,100,1168733,1193417,43188,43188,621621,100,623066,621621,571796,100,545667,571796
2020,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,482597,78.81,77.12,2922406,100,2800590,2922406,130743,128816,1985623,100,1966506,1985623,936783,100,834084,936783
2020,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",543992,100.33,94.86,2736738,100,2600773,2736738,164768,159012,1880546,100,1836485,1880546,856192,100,764288,856192
2020,C26,"Manufacture of computer, electronic and optical products",331609,72.38,71.73999999999999,4386093,100,4259543,4386093,117116,115876,3655736,100,3581590,3655736,730357,100,677953,730357
2020,C26-C27,"Computer, electronic, optical products; electrical equipment",645887,127.7,127.06,6496436,100,6260901,6496436,205909,204669,5244642,100,5108986,5244642,1251794,100,1151915,1251794
2020,C27,Manufacture of electrical equipment,314278,55.32,55.32,2110343,100,2001358,2110343,88793,88793,1588906,100,1527396,1588906,521437,100,473962,521437
2020,C28,Manufacture of machinery and equipment n.e.c.,376348,65.81,64.54000000000001,1963179,100,1866910,1963179,107549,104609,1411250,100,1359787,1411250,551929,100,507123,551929
2020,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",804818,122.74,122.74,9576062,100,9029946,9576062,187929,187929,7981312,100,7598973,7981312,1594750,100,1430973,1594750
2020,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",320414,84.06,73.33,1324174,100,1264614,1324174,135796,116285,725981,100,708969,725981,598193,100,555645,598193
2020,D,"Electricity, gas, steam and air conditioning supply",236444,31.44,31.44,1553769,100,1586303,1553769,53442,53442,878631,100,916380,878631,675138,100,669923,675138
2020,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",482121,76.65000000000001,75.68000000000001,2337495,100,2354506,2337495,131391,130252,1336833,100,1365735,1336833,1000662,100,988771,1000662
2020,E,"Water supply; sewerage, waste management and remediation activities",245677,45.21,44.24,783726,100,768203,783726,77949,76810,458202,100,449355,458202,325524,100,318848,325524
2020,F,Construction,947459,371.6,320.05,6488783,100,6107655,6488783,626557,527393,4136116,100,3977901,4136116,2352667,100,2129754,2352667
2020,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2288449,657.62,607.8,8775513,100,8540933,8775513,1058968,964362,4332456,100,4292544,4332456,4443057,100,4248389,4443057
2020,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,262319,112.57,100.81,991812,100,975661,991812,185788,163011,515654,100,506601,515654,476158,100,469060,476158
2020,G46,"Wholesale trade, except of motor vehicles and motorcycles",1017519,187.83,182.82,4435522,100,4281069,4435522,311969,301909,2289435,100,2273199,2289435,2146087,100,2007870,2146087
2020,G47,"Retail trade, except of motor vehicles and motorcycles",1008611,357.22,324.17,3348179,100,3284203,3348179,561211,499442,1527367,100,1512744,1527367,1820812,100,1771459,1820812
2020,H,Transportation and storage,1377126,253.92,236.9,5026563,100,4969278,5026563,430921,398820,2650685,100,2727348,2650685,2375878,100,2241930,2375878
2020,H49,Land transport and transport via pipelines,798593,152,138.6,2874437,100,2837767,2874437,262921,238254,1562013,100,1624313,1562013,1312424,100,1213454,1312424
2020,H50,Water transport,4098,2.43,2.43,27412,100,26745,27412,3909,3909,22354,100,23287,22354,5058,100,3458,5058
2020,H51,Air transport,14981,1.53,1.53,323482,100,362981,323482,1554,1554,261901,100,281196,261901,61581,100,81785,61581
2020,H52,Warehousing and support activities for transportation,400183,57.52,56.03,1472469,100,1430298,1472469,97287,94243,683821,100,678697,683821,788648,100,751601,788648
2020,H53,Postal and courier activities,159271,40.44,38.31,328763,100,311487,328763,65250,60860,120596,100,119855,120596,208167,100,191632,208167
2020,I,Accommodation and food service activities,391445,169.2,158.55,1477742,100,1371274,1477742,231253,214211,957119,100,925384,957119,520623,100,445890,520623
2020,J,Information and communication,1073965,162.63,140.24,3504380,100,3502803,3504380,282123,241815,1368949,100,1375256,1368949,2135431,100,2127547,2135431
2020,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",157713,32.44,26.02,797489,100,783188,797489,53987,43462,455376,100,452327,455376,342113,100,330861,342113
2020,J61,Telecommunications,165289,17.06,16.32,892334,100,935625,892334,28465,27786,324788,100,337811,324788,567546,100,597814,567546
2020,J62-J63,"Computer programming, consultancy, and information service activities",750963,113.13,97.90000000000001,1814557,100,1783990,1814557,199671,170567,588785,100,585118,588785,1225772,100,1198872,1225772
2020,K,Financial and insurance activities,671804,88.78,75.76000000000001,2774246,100,2717323,2774246,139610,116472,1092143,100,1069330,1092143,1682103,100,1647993,1682103
2020,L,Real estate activities,222977,75.39,72.75,5832171,100,5635792,5832171,116195,111745,1532356,100,1524718,1532356,4299815,100,4111074,4299815
2020,L68A,Imputed rents of owner-occupied dwellings,,,,3630608,100,3521879,3630608,,,618145,100,620087,618145,3012463,100,2901792,3012463
2020,M,"Professional, scientific and technical activities",1363822,277,243.3,4350514,100,4277237,4350514,450792,392530,1691919,100,1677330,1691919,2658595,100,2599907,2658595
2020,M-N,"Professional, scientific and technical activities; administrative and support service activities",2292295,526.89,477.32,6628783,100,6494562,6628783,856473,770048,2568933,100,2546388,2568933,4059850,100,3948174,4059850
2020,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",15065762,3565.47,3207.09,77773815,100,75291164,77773815,5902814,5166078,47971619,100,47204431,47971619,29802196,100,28086733,29802196
2020,MARKTxAG,Non-agricultural market economy (Market economy less industry A),14612239,3376.82,3078.15,74109603,100,71841173,74109603,5454559,4929038,45948591,100,45215229,45948591,28161012,100,26625944,28161012
2020,N,Administrative and support service activities,928473,249.89,234.02,2278269,100,2217325,2278269,405681,377518,877014,100,869058,877014,1401255,100,1348267,1401255
