year,nace_r2_code,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332
2006,TOT_IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,NMARKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,TOT_IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,A,.796848289773871,.7189236902205119,3.67167077987712,1.43159687714821,2.28463527062443,.510522815974624,6.26957847286613,1.32800765154253,28.281638627927,7.97926635251488,14.0563262084957,4.10431672270437,2.27014765151088,.543244063193679,11.0741727174558,4.07298698089268,6.74346662556804,3.86265020170953,.974679410287115,.935101075000413,8.643982943267201,1.89151858097917,4.75319754561588,1.11492739416687,6.04617814727074,1.10583440753932,29.0469247534718,6.87573346318782,13.7207100738802,4.55836828325388,1.35550261196836,.240534408298152,8.62294742330681,2.64618804073709,4.83374132110879,2.63393011666039
2008,B,.323245717184819,.447844312364478,1.45645853289133,4.45546800974976,1.16162465179935,.732565791093892,8.573837657738281,.838809423393413,42.6737070118248,3.86698598541523,19.0231721379904,2.19506073846612,1.55630275256222,.009053584206045,9.749810860457179,.009053584206045,1.75515615284841,1.17184309580823,.536982956367837,2.46808623521223,6.02269382648463,9.87977810386699,7.75537188346732,3.89225308074465,4.64206088914425,1.12536112704848,32.4556336315834,.890348374566251,19.2606190713099,2.76202665641622,1.04783325458066,.0055723844603156,5.39711082824923,.0067072656410621,1.02214746368719,.829412967169366
2008,C,1.8350902544412,1.17000263808466,3.84738098294806,1.67030786236719,1.6584772842686,.645762279352098,10.9391980556604,5.1053729205043,25.0724044144554,13.9521916622576,10.1740939434923,5.16567046502938,2.27802895359421,1.1743453874122,4.19405526530893,6.59051022298378,1.5775529684834,2.94955443935617,2.72786044690701,1.89375124595944,10.2009147785093,3.37139694347781,5.37832471870541,1.10210231752709,9.563168628510651,3.84380638737299,23.7830771209289,9.271411525995079,11.3845626474321,5.01986778355578,1.62750977323858,.718196632609479,3.14834209353331,4.16158926401918,1.07513039725771,1.72898729446014
2008,D,3.8827694229167,1.90391882540533,10.3385759228416,4.96240832424436,4.86281744175049,2.96422417145635,4.6370297823904,1.40915761833153,36.8522613737834,7.36045649883183,11.7344624522677,4.33130019830482,.232213815713898,.0031698143276951,1.39806250269982,.475153802263143,1.98511117770328,.666906854767675,4.45735515614793,2.47637899329453,19.2800625607078,6.86775112744322,11.3425443533876,3.93292650119692,3.09964722609449,.533013103922384,27.7027662218564,4.00167111239014,10.0697020995957,4.31235129022363,.289079830946612,.0014617334724785,.697362561746425,.110725162583877,.474867661680413,.350333303309392
2008,E,1.21882573835605,1.1544003355261,3.63385116690246,2.41126677817042,1.97469456917038,1.64782218726878,6.61135500510194,1.29839271067289,31.6311269434615,8.66053834772708,13.2641917557697,5.803659677817,1.31184098652585,.614013355117054,11.7301476141751,1.19330107397569,4.12576903332689,1.71480272093513,2.34677482813932,1.59279465083573,8.145011687019229,5.06215041428812,5.1979449014493,1.68541369472791,4.82310248142026,.627788658787277,27.7188538647726,6.40843976437651,14.9906053915472,5.98221236544928,1.05149129235436,.187465451693868,8.07567675919463,.695030563914556,3.75714005184734,1.65210317818249
2008,F,1.01189376569818,.280465910501564,2.64660508914495,1.1951813896592,2.10774997646673,.35977267191362,13.7790444466938,.390474626248195,45.4858363227651,2.9393778371004,13.7659360229918,1.39344932394046,3.50192548757529,.0351473040015665,8.13401909176204,.445359023410733,2.31192149543171,.215840214694694,1.74923450823922,.5389293856915,5.50075093135486,1.97005000833618,5.95768222883308,.669253124960229,11.6588426215766,.6836059883936511,40.1719660162227,2.4666007843801,15.9920513455042,1.69380233540238,2.52190257476704,.0364215554869047,6.08369351987601,.31408925343045,1.83856120793532,.152562609609671
2008,G,1.36179337382266,2.04720249077299,4.20465185227119,3.56877253130144,1.63652240675967,1.26093031733397,8.649202299288349,9.00423281318103,22.3912419604052,24.5569467211861,5.85273475046901,8.252328885067159,1.03648198915282,.87443264294342,1.7530348076421,1.77350526042999,.603385014421617,1.17259988355126,1.71542316493721,2.62113816898317,14.9136351834777,6.99675015198591,4.9624149536798,2.35850339284902,5.10639526944374,6.41007865810361,17.3603093483354,17.8446682491944,6.82035580071413,7.66775886096595,.69587920294406,.6143275284949,1.12913738992045,1.39954420950149,.556775207318457,.826905259150672
2008,H,1.36643703132302,1.10782579471514,3.42052080488026,2.14733689322552,1.4665147418537,.910881219277918,9.22518025102071,3.30994466137611,37.2374787601733,10.7691732057788,12.3667046237767,3.85991423338738,1.53089296251402,.044089013100134,5.49356782780775,1.5234133863872,2.90902363335444,1.31110095604788,1.65928264035406,1.0913522464573,12.1730280056807,3.63800792861066,6.12242162442563,1.79827120090415,5.20805929673438,2.24866891080354,29.6707922212302,8.592658778685299,15.7115703254581,3.89520349502393,.6704380076487561,.0446131613490473,3.30579295779264,1.24374644395754,2.07903254175038,.847060213133743
2008,I,1.43328359746334,1.84687134182673,2.27625151465318,2.64636544421212,.553995701278034,.23128342712602,12.0716122770511,12.9891736522083,19.9377320737612,20.72712769483,4.28915450705935,6.85100272403256,1.0892037038783,2.04162356276202,1.72663760918111,4.53582835646747,.281517542504353,4.47133526970489,1.45144754652952,2.44644855778514,7.07530104760078,4.06967756221179,1.19027163697985,.528240920427299,9.243846011370399,11.2005294722499,19.2056200470626,18.2082456681399,6.37312985785351,7.68875973621308,.8664089795908571,2.25716717609779,1.23332204166337,3.49132111290475,.261590412913517,3.20867221240598
2008,J,8.46701043870727,4.48275365168599,23.5860522700714,7.81021286003837,4.89719103498574,2.80639652118463,8.729761434183329,2.02774085257663,17.9234575817915,11.1766247004126,3.28698183442809,3.17114420938823,.552521808354265,.445314109089866,.0930882037670746,.360447642469677,.027123082420006,.156177764445272,5.96710918935727,2.85604637793264,44.6423107147181,7.54229585038003,7.12404813115976,4.02623781628731,3.97064400208964,1.43375463982004,10.2613209586984,5.91631320244393,3.0273053723765,1.96288587044018,.156800196023498,.103658828577531,.0396194562412175,.108421528576967,.745852050423726,.115375814453222
2008,K,6.6062085535061,7.69836818823031,10.1429302286337,13.5488199460681,1.92910952275053,3.30892881702852,3.63689695789948,8.06396683910684,6.3885153444383,23.5250216150204,3.2492867307675,10.168742562988,.135808505515658,.0439449171223084,.276443616515416,.358688598991815,.0096597774683723,.9086592779486941,5.21525403735831,5.5115186674579,28.5752096268681,16.8264629728927,4.5927567011508,5.80100166077759,1.70665206831164,3.88928559069291,4.36735238589744,12.6974346259643,2.61851178057349,6.95844208856524,.51309809195889,.0279395122245089,.160799926658018,.139983722904092,.0296227784421771,.368673761301915
2008,L,1.4592719531756,2.34130480155546,6.61369845008323,2.58250087559898,5.43525776095543,4.25034620441965,4.01239199967262,4.24187165792805,17.0661080475466,15.3241554249957,11.8630970183347,15.0379344576516,.607651213915506,.785183192390951,2.98132459093641,3.01539580898202,.870051438250841,1.51245510360669,2.26383579343136,2.55748436973511,8.7444179247676,3.29067038943225,8.53263741947301,9.317447899813351,2.55183998841767,3.90403854787653,11.5864287320475,13.0191544941824,13.2332227873522,10.7834460098581,1.25250275987908,.457796965574524,4.81945370798888,1.60947350848883,.878348166549788,1.19780053513179
2008,M,3.85618392131642,8.39402942753868,15.8933054928274,15.7628758175581,12.0240330746361,5.87462973337958,2.41187637714468,4.09222315664885,6.64053738688848,16.084882486983,1.32314828106114,5.84473945419714,.181454303714365,.12204757212761,.828735335415741,.419503273663708,.143364100274094,.102430804624984,3.12006978940142,6.26029888249624,30.4140885614803,14.2621369143686,20.4829568978582,6.5118762236834,1.48419475600156,1.68531889883344,3.10931068833824,6.5524003050296,2.05508384073261,3.63675012180911,.0437768139665882,.0288382604706989,.12178041968632,.0939721250646767,.0280950066085955,.109051494170344
2008,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,MARKT,2.08198428295328,2.05448192554555,5.37458083411801,3.68063179198347,2.47597848514691,1.24873084354888,9.100913639550059,5.43048453948849,25.4476802611315,15.0840010051188,8.95838264565039,5.70621340713264,1.73448003272192,.7407708030626859,3.96761060284119,3.20983692965902,1.70696842402755,1.99626954631968,2.61633004346117,2.62610650144458,15.8428418806677,6.23989321805049,7.37036741749729,2.44238658531807,6.20763568249848,3.84505055182261,19.9190819725128,10.2015284230311,9.504404071528141,5.21759496586906,1.06299291095263,.426762357720122,2.5146963720199,1.81527475731687,1.06622470470256,1.08082758358645
2008,N,1.11629511321351,3.2618264018367,3.41542424220233,4.83833493172839,3.62008819729014,1.72387492071331,6.82594160689333,4.73802685136572,23.1767633352972,13.4505344670498,9.69194795371595,5.68099455399743,2.61089101117098,.984880877476154,4.35447961273371,4.73216391996543,1.8546832083236,3.92284879502629,1.92295111496353,4.44349281167974,12.1459500791664,6.89305511220138,5.26392739244597,1.09144538955333,4.94149863757379,3.75870360213615,19.3493688057726,10.1370081517416,12.6722189728661,5.35755773220993,1.73422540611959,.545544141128685,2.97576372391825,2.81411515117295,1.50363605460034,2.44953772074958
2008,NMARKT,2.17355054866113,2.16471153869599,5.52814899006351,3.84580119089912,2.41031637017728,1.28514382745456,9.21763705804304,5.71062457375225,25.3118180786037,15.5570019232508,8.654737081085219,5.83621620074778,1.60836713240156,.765177093818787,3.5571392864461,3.08646048955316,1.39871254606025,1.88843607028578,2.67487216276054,2.73673471613616,16.2307869377001,6.49744875063906,7.15265567597882,2.49995533097328,6.25402108020519,4.00552442151324,19.790231143949,10.4915578048953,9.02886660862676,5.27118929848178,.988112162115545,.432224848582144,2.30244647510234,1.77499354571456,.853980840653157,1.0143981959731
2008,O,2.31591383224138,4.41250577572004,12.524951105951,12.4146815854891,2.549131302005,3.59790041899937,7.86234399624935,2.85270429076768,15.4832527804253,15.3651762400093,3.4972917712707,6.73176801695958,.854503595996825,.508692985396213,3.19235380755823,2.55239583239845,1.29392344960582,1.99050921295659,2.22300171323268,4.48485368719215,21.5165805557582,16.8076883911492,4.75293521849678,7.55467470253761,6.64428527652827,1.73188500883148,13.0341793518603,9.5552186635121,2.13415499084898,4.77294906384055,.327374577536548,.148754763178858,1.70163462006911,1.16541165672129,.58216931433146,.862248444374487
2008,P,1.50369712164406,5.59266958122123,8.05894673345477,33.07693460212,4.67953776182856,13.4613181255273,.546791743491724,1.2660465319657,2.88202569608034,11.553232577586,3.15073638255893,6.38350755678076,.116269865364056,.15660382180168,.0794424158550921,3.05750658877991,.306329486720572,4.12840340721925,1.67335811946828,5.22157642664272,10.4688580700401,35.0639846403764,7.86262062427686,18.019277121401,.589278651485199,.886774686518644,2.06064127096215,7.1708233901361,2.20259631702069,4.08433661476457,.0843570012003537,.114571543663191,.0870891657235082,1.85121931419461,.230841618826211,2.3277954232994
2008,Q,.763519013523573,4.26378519285579,4.29371194220401,12.0363952131289,3.26274110329844,5.12810170658508,1.63948636474395,5.2980055606153,7.16244883845485,33.3097934396974,2.75871470448947,11.2675784886544,.153643255395826,.148788527966005,.8568372758300981,3.71631747862565,.506219486113626,3.43391240781764,.741362419783674,4.28460398390283,7.26147964356391,14.9808188241618,7.27932098381479,8.356819231992681,1.55697416887091,4.53467223860624,6.10035559015894,26.7133909262654,2.28300643069368,9.07757289504335,.277966570262752,.114315235767299,.71052535590285,2.96217885208406,.424317662862027,2.34031898626286
2008,R,3.84337809785337,5.20562986783154,14.6824333000514,13.00243701539,9.00941365346522,4.50646867476331,5.38569077573322,3.62790849181121,9.647516936249019,9.79068446005272,7.62407792474474,7.86862873103634,.349431620778737,.202131407321401,.716016504227298,1.08837668898878,.320578606567729,3.12919724313396,2.02764641093871,3.27241408537239,25.8502835283998,12.4460980550762,18.9064694063667,5.83153856848821,3.04039321241592,2.04337630977936,6.00668292038415,5.87196827024092,6.17188225391613,6.1782810044819,.196354925002715,.0803873026375891,.343736965778458,.505966015010564,.290130908181148,.93638985752908
2008,S,.461296655806101,2.25188989028079,3.83065983287241,4.03704044187283,3.36042602042343,1.92784900277139,2.79473230001255,13.9619808527729,12.4975646355039,29.5024059863182,6.60154659029095,11.5115651089717,.728086470069871,.278252380177757,1.23447315427932,2.85601092597992,.758123450320948,1.40609630127497,.919235815092812,2.05722229049682,10.6770859623419,5.92917275876971,4.6062242859606,3.15905233024922,2.18520202180874,11.8642969480694,10.0672495018451,23.5287186417808,8.007120028308851,12.0625587005358,.436290287365433,.230444234034944,.743002057624476,1.88817289824249,.371787591902176,1.26716364557079
2008,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,TOT,2.06320805041109,2.67038840152485,6.02078832139738,7.15949581410537,2.72261289551505,2.61429316254656,7.82641850476475,4.89126806500706,21.6509014771607,15.9786129504071,7.71467550544027,6.2139670506518,1.47740911937419,.64346038220202,3.39911383599566,3.17928202721257,1.51542875161495,2.25867568466864,2.4415492943925,3.15456864560954,15.4078963150059,9.763838684876671,6.87143892795894,4.29691653155489,5.66333614598165,3.5167686155416,17.4987894993281,10.9812596509744,7.92748858660598,5.29616627904316,.815496142328787,.323881866488139,2.115200998263,1.79070277807377,.906842615277854,1.22785842269507
2008,TOT_IND,2.05890652735071,2.67431829259516,6.01847073634769,7.15704725851929,2.72519722567491,2.61626002073957,7.8354023842119,4.8756995522615,21.6728204731716,15.978712751068,7.71471828723932,6.21874167508301,1.47958328125492,.640520816827717,3.39271226849281,3.17989822062391,1.50861661529435,2.2523736132437,2.42729841078979,3.2390850615705,16.0974355574917,11.2907236358858,6.89402987359039,4.59916276679914,5.29933430985084,3.38461017786275,16.2920696094234,10.5248486694885,7.61857619082772,4.97692519813765,.8417480214367949,.328374582412691,2.19072958915843,1.8493978494348,.93388188460588,1.21176861123325
2008,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,A,.832183265160086,.498402899793428,2.77718946267164,1.52139005223889,2.9305589344007,.6778165874843119,6.35962705485713,1.23727128348386,28.8659110580626,8.61009846666877,15.6306851887674,4.4803033604516,1.93108540881054,.785732361548518,8.52707374737998,4.11900008580741,6.36069472526826,3.8549760571449,.992788833557553,.61844781265047,6.45294652849166,2.16120774211406,5.79078527468864,1.56465724535101,5.97332141240684,.969684064701966,30.1269637933318,8.138048122565809,13.8396353180663,4.18501054356519,1.28556756436882,.353190571698366,6.89406877968191,2.97802356010538,4.83182583548734,2.84382699716687
2009,B,.473492305166015,.54947958110076,1.36980639099393,5.46660253715396,1.63783482602705,.898815696185271,9.043738372804841,1.22869315608761,39.8281579105711,3.10875193510154,18.5685272072323,2.46353457130591,1.68180360133796,.0091047443582656,9.65380469112876,.0091047443582656,2.57096356875024,1.43778416033619,.746106572395948,2.36007150368651,5.34216477784805,12.4537597037593,10.1258150094872,4.8873973687791,4.55709604991731,1.54840417893951,29.4142372997271,.750226695256146,16.295578651466,2.49128637654537,1.20637875353626,.0056737449516842,5.30222205362842,.0071727285091302,1.45439595188295,1.05201257968392
2009,C,1.8445328596494,.950997069864749,3.66295283357273,2.2337083994701,1.87442425851892,.766530398967417,9.01598841400105,4.34522125638556,27.8231071157553,14.4711525395864,11.1328974753094,5.33962345240359,1.58163783335074,.806837915339539,3.95014331120371,5.46553557011375,1.63439917394375,3.10031012256382,2.64474333409108,1.30045823306693,9.479556443406761,4.7236408556746,5.709577827489,1.38563442550383,7.591925089348,3.04510542763362,26.5236199122343,10.4314135933508,11.1750963108979,4.3159588964476,1.22037084228385,.497967945881904,3.04489596636496,3.79823642743435,1.16740752017361,1.94439094871689
2009,D,4.56955279403105,2.66589927453418,11.4463462403194,3.43090558181504,3.95588185532537,2.96980870076216,4.90066015442978,1.29308294930957,32.9542431086134,9.16347501046738,15.6083298487936,3.33978055757181,.151733125763374,.0027176067612783,1.42430918197228,.390392674876295,1.29711112414281,.435770210511141,5.22393233855217,2.91494814402114,21.5106374155209,5.06503801329568,8.947882145732351,4.30882710194366,3.25765442856996,.470020692922912,25.7028520805569,5.5794235767033,12.4047533380637,3.00437999585933,.196326571872688,.00135573773547,.7531888211340459,.103366276094414,.319025595929422,.236387725491935
2009,E,1.05361245965916,.910959056984964,4.66061495170578,1.62804350258168,2.85971008680636,1.1500779014292,4.46386680496298,1.64412017640873,34.1000743727605,8.044438990256049,17.1547352582358,4.28224630891754,1.91385213898397,.523715198141383,9.566479116682331,1.69646696665103,3.1517163347123,1.19527037412023,1.93433774179,1.08340097213182,10.0795207181459,3.45097285609388,7.36663384853413,1.22729641765816,3.21591469499415,.731453351539424,29.6865896394567,6.3830620968462,17.1923036941625,4.03535292665133,1.5704073525052,.165625309374673,6.68541738923227,1.00928182343442,2.97355489034291,1.20887427710634
2009,F,.872491504147894,.349766141197781,3.92427947066797,1.41991468647779,2.39891135602185,.536824352965332,13.4328338767267,.26863716926311,44.9532893158756,2.3115837882781,13.7623869857283,1.2391162784826,3.14797112866241,.0418577498814586,8.43185539312338,.441771544544374,2.3172166678759,.149292590079455,1.44771273055759,.539464874816328,8.1506330879077,2.47644131105407,6.33791977805449,1.02207105691023,10.8943659025983,.466019018667533,39.7044567389915,2.09394597381229,14.2721832313756,1.2466955929891,2.48745669420328,.0452290057090349,6.44425565092428,.34121296071228,1.92191613593409,.108020254782235
2009,G,1.5019404797485,1.69189085937753,3.4076738888928,3.80448494757014,2.11054648227743,1.68778774463403,7.89275053881866,8.804827084082429,22.6247391242725,24.6887813056799,6.01010594098086,8.57491699588296,.715764779358001,.655269435673987,1.87653621660244,2.34908041026568,.530766180021945,1.07213758586027,1.92631394099077,2.52155340173054,10.389743644158,7.7120541800651,5.4946390418584,2.76429331928209,4.83121511861708,6.79872131566232,18.1249613187689,19.8247143363263,6.076596192295,7.64667801704695,.482942759760371,.63949982820961,1.30613328540739,2.0485314166026,.5867054639299309,.82470341928867
2009,H,.944400130169423,1.35414208686837,2.61159173261944,3.04969121263044,1.60523202986179,1.05300360753537,7.85880815303988,3.02965322523777,37.173401778318,12.018709961339,13.9568394631908,3.98958234039341,1.20064965925015,.0436923094652318,5.53980543557783,1.03258431735507,2.63796485726021,.90024769988793,1.16718689611749,1.55349322492234,8.44047779925156,5.28138794354126,5.80296417986047,1.83588823098534,4.63926745120082,2.25159216145029,30.8672142949694,10.6875543624702,15.5161769085335,3.89702271756958,.531901800531263,.0619421924300488,3.63322367130799,.950686370581184,2.27780508922361,.60421470505365
2009,I,2.02640640694174,2.50670311900542,1.75779478034236,2.02291288309822,.821683041185914,.339352114026884,11.8437026444314,12.1490980901795,19.519242959293,21.9248345735391,5.14824484053456,6.85470148383647,1.09292084749096,2.85563747346261,1.20667663835565,3.51036074129682,.271890645581295,4.14783671739816,2.04408879956398,3.51556413487295,4.83951735022638,3.08219543617105,1.68124351908613,.7345263743385479,9.01033057402255,10.8884704906805,18.6168319292753,20.3945667718202,6.35984119515477,7.07485650316811,.835560392880377,3.439901483705,.880603821033879,3.20069276572369,.290013475961718,3.11119498231492
2009,J,8.27122459905169,4.00502844923595,20.4691268978984,8.096447961190581,7.10160236546192,2.84780315386051,10.9709346848039,2.84271017809699,17.5528869902614,9.75292570757091,3.542025387337,2.80312227305153,.8316041339865879,.37324079439151,.14010765429034,.250044340983219,.0408231265552151,.108341301972347,6.46823752694889,3.23713424724758,35.3182462823469,8.81048660148431,10.2142896902334,3.89896335532799,5.63845200381406,2.12587995522465,11.3165025602045,6.21751003917661,3.08466830559776,1.81484710975656,.243874875705618,.131535733258252,.0631140159118092,.0957403653170882,1.23061878555844,.0898985468855399
2009,K,4.74472232320999,7.58077921372838,12.5029402877189,16.1125022291669,2.75159982514509,2.67713226661252,2.62940733399186,7.03818953689673,6.58978247789416,24.7812199017986,2.23743495076216,8.851599525185989,.0912259990361162,.0636962836098218,.185694162155891,.519903816946641,.0072145054180379,.634955360722146,3.68549651301208,6.10521408594661,28.4725297779412,19.9939723058112,5.76277737932123,4.04116963809169,1.23625830821069,3.5581116413875,4.49832886930663,14.2833294624443,1.73702091105915,5.61778531618271,.343019863941543,.0444100681000336,.109279352798702,.214204127682095,.025612054166975,.271480324595603
2009,L,1.01805335624959,1.57096529607104,9.372036424794899,3.73728928024472,4.14663981258004,3.2861608258279,3.91241648453162,2.93617212204403,16.5678924196128,22.1084568433867,8.39314784168095,14.6071978466584,.453943865121923,.918918105209519,2.00040479714418,2.60430858187058,.730982234807231,1.63501386216388,1.68094660445355,1.84847115909925,11.3392121083143,5.00167025872316,6.10660518371173,6.72219936157693,2.71674478610388,2.99081740643106,12.2394120443955,20.1092771442981,9.32726878086852,10.5864715291896,.988301891859819,.693321078875445,3.42134809511643,1.80958457320077,.930944858415249,1.48740313536682
2009,M,4.05434793662929,6.89954329137159,16.2913134870172,17.1970594710985,10.4923411042464,6.71125895374945,2.62680919068021,4.08803751938603,7.10948209128395,15.2522801768945,1.15093679518389,6.33924999971293,.204461858674424,.0986212193100483,.900807510199167,.382514531236811,.0977839294639581,.103150933861727,3.72954982463492,6.28843213464997,27.4233864709756,17.5908389294885,16.3086305891539,6.95995623517023,1.80818263008029,2.08504072020861,3.7954070120338,7.64948129778628,1.6956082989195,4.15398450612729,.0532448841684811,.0346936071589236,.155792408861801,.11481275267445,.0232716567700006,.12968604113754
2009,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,MARKT,2.04259182700595,1.87781556843847,5.20282526178937,4.06991466750056,2.68133607177799,1.45686671698175,8.239373584708551,5.13101746151291,26.2997595735191,15.3102239986099,9.586786460070471,5.85585436055101,1.38420315122744,.62934216228786,3.81229740364264,2.85840978879499,1.62212374241107,1.93925819916998,2.5266167242496,2.55457490226359,13.6999927043896,7.2556977854957,7.19030755916203,2.61684452067224,5.58332621420659,3.69910476140483,21.3318127078863,11.4402129407482,9.147607941166051,4.86190496303734,.910532865337874,.448332919988932,2.56542276762434,1.90052055777923,1.12575982369168,1.14142734089589
2009,N,1.17259029159828,2.67864212269627,3.4977641314951,5.2737393542793,3.1560609669518,1.9675838200817,7.42745528199714,4.72886674139843,24.7908557453066,12.7426694517795,8.42282979433871,6.15603513675248,2.93925840026697,.7951131244851301,4.72885935044302,4.31098346970026,1.26386534515321,3.94682747127606,2.11965951450775,4.1160206813621,10.0991198393513,7.84006128528538,3.86491983776259,1.07574203317302,5.55157020347288,4.28821238004737,21.780447292616,10.9130744255063,9.64171775150712,5.64318159529096,1.94511389386935,.605223870383308,3.51053273597323,3.17057989834004,1.14854139178208,2.68628136976915
2009,NMARKT,2.13178811198309,1.97797496602685,5.34988600935699,4.25128194424792,2.60944761445483,1.49890071092689,8.34255260008737,5.3940959697082,26.1515278950079,15.7855982494329,9.259072235156459,5.98747588222167,1.28317493194682,.649882855543837,3.41687231849556,2.74771946978242,1.3287923280227,1.83395590759756,2.58282466252393,2.66185296868842,14.0336900451322,7.55422551176742,6.97703181501856,2.67818650938275,5.62433496984788,3.85300006544537,21.1911421681854,11.7639697052334,8.688822861128861,4.91122432116146,.846284833877232,.454014067545846,2.34859422026336,1.85811263594769,.90155076661987,1.07113787223027
2009,O,2.44128960096653,4.43927599915898,10.1423720997684,12.7690237973885,3.17808329481221,5.08982185542404,6.48788787509747,3.20931723507264,14.6852175394616,14.2403628836701,4.73261580640029,6.84406698969427,1.1526738544327,.604217126439225,3.55100519256408,3.45024023777888,1.13183034027654,1.85069827159353,2.78992696450412,3.98774530468486,16.4690086716432,16.9087598337329,5.4034992412404,11.9012206068404,5.5469324555281,1.95526675855125,12.7238484829937,8.92672246671721,3.08671111930621,5.12665493052619,.406457031645756,.13873559769921,2.03566374606274,1.26371614318829,.495468086093668,.8336625590418
2009,P,1.24155125071462,5.64579439286837,10.0591552759867,31.5244842835719,5.15420804535565,14.4082732296949,.560495835738033,1.83802061698076,2.0038697881353,11.4124600261488,2.54610529391083,6.14767100966967,.0782110256588324,.213941465110875,.115332892691207,2.53913666255364,.206058060846765,4.30523084436315,1.53418781020566,4.3449937458129,11.5197359989801,30.4856120799407,7.36539053915736,25.0343308012239,.569972243292439,1.27139451231758,1.42664043417888,6.65950578753246,1.84225153868773,3.87582498936831,.055301140664365,.114624737423989,.127216167429204,1.26563876203301,.153007550378037,2.35437116137334
2009,Q,.912082848350223,4.32662903480403,4.74309380059126,12.4286003191091,3.39953522267437,4.89516371699256,1.89110338100105,4.75993916981856,6.01068933919608,32.6349742573014,2.91605087288214,11.9080745228633,.114214284559326,.182693885870808,.967196933015498,3.43341205524312,.537406801438951,3.93913955428818,1.02773989785589,3.74540990951696,7.39037844423414,14.7477236292971,6.74139922816224,10.8212779684334,1.7710230626585,3.9851809500512,5.13589792347658,25.715222962382,2.61034498891563,9.8792733249328,.192747270352052,.107428746194826,.840770695503351,2.13981051534536,.427199865254884,2.72117061743308
2009,R,4.59640700590452,4.51276422128951,12.9317243988135,10.5661217555499,6.62947581176176,6.3526802743144,5.28067405375727,5.49812047392638,9.72291770980104,10.5050074635136,8.3213232680221,10.0737765216475,.529566078309045,.217035751086708,.5592286861889399,.8992569207037679,.27917151942689,2.52474808598314,2.7528304150966,3.68190007618063,21.2339981217666,11.6597263629789,13.5186087972316,8.061810685070901,3.44615682136299,3.33876262158659,6.97424988794855,7.76260955507542,6.51658772376978,8.46407461400929,.312612763531675,.120067824352634,.323470434692244,.57620422517591,.337465819478477,.918863250691256
